AnlyTxHack__Account_External_Id__c,Priority,AnlyTxHack__EstimatedClosedDate__c,AnlyTxHack__CSAT__c,Origin,Reason,AnlyTxHack__SLAViolation__c,AnlyTxHack__SLA_Type__c,Status,Subject,AnlyTxHack__Country__c,AnlyTxHack__Solved_By__c,AnlyTxHack__Industry_Type__c
0012w00000LRftZAAT,Medium,2020-02-26,85,Phone,Breakdown,Compliant,Basic,Closed,Case about Tablets,The United Kingdom,Chatbot,Construction
0012w00000LRftaAAD,Medium,2020-02-27,78,Web,Performance,Compliant,Premium,Closed,Case about Tablets,Russia,Call center Agent,Health Care
0012w00000LRftbAAD,Low,2020-02-28,118,Phone,Other,Compliant,Basic,Closed,Case about Tablets,Canada,Onsite Agent,Manufacturing
0012w00000LRftcAAD,Low,2020-02-29,76,Email,Equipment Complexity,Compliant,Basic,Closed,Case about Tablets,Israel,Self,Consumer Goods
0012w00000LRftdAAD,Medium,2020-03-01,94,Web,Feedback,Compliant,Basic,Closed,Case about Tablets,Australia,Knowledge Portal,Travel
0012w00000LRfteAAD,Low,2020-03-02,77,Phone,Breakdown,Compliant,Basic,Closed,Case about Tablets,Austria,Chatbot,Entertainment
0012w00000LRftfAAD,Low,2020-03-03,79,Web,Other,Compliant,Basic,Closed,Case about Tablets,Belarus,Call center Agent,Computer Software
0012w00000LRftgAAD,Low,2020-03-04,35,Web,Feedback,Compliant,Basic,Closed,Case about Tablets,Brazil,Onsite Agent,Construction
0012w00000LRfthAAD,Low,2020-03-05,100,Chat,Equipment Design,Compliant,Basic,Closed,Case about Tablets,Belgium,Self,Health Care
0012w00000LRftiAAD,Low,2020-03-06,85,Email,Breakdown,Compliant,Basic,Closed,Case about Tablets,China,Knowledge Portal,Manufacturing
0012w00000LRftjAAD,Medium,2020-03-07,97,Web,Performance,Compliant,Premium,Closed,Case about Tablets,United Arab Emirates,Chatbot,Consumer Goods
0012w00000LRftkAAD,Medium,2020-03-08,25,Phone,Equipment Design,Compliant,Basic,Closed,Case about Tablets,United States of America,Call center Agent,Travel
0012w00000LRftlAAD,Low,2020-03-09,84,Email,Installation,Compliant,Premium,Closed,Case about Tablets,India,Onsite Agent,Entertainment
0012w00000LRftmAAD,Medium,2020-03-10,76,Phone,Performance,Compliant,Premium,Closed,Case about Tablets,The United Kingdom,Self,Computer Software
0012w00000LRftnAAD,Low,2020-03-11,38,Email,Other,Compliant,Premium,Closed,Case about Tablets,Russia,Knowledge Portal,Construction
0012w00000LRftoAAD,Low,2020-03-12,78,Email,Equipment Design,Compliant,Basic,Closed,Case about Tablets,Canada,Chatbot,Health Care
0012w00000LRftpAAD,Medium,2020-03-13,79,Phone,Equipment Complexity,Compliant,Basic,Closed,Case about Tablets,Israel,Call center Agent,Manufacturing
0012w00000LRftqAAD,Low,2020-03-14,72,Phone,Breakdown,Compliant,Premium,Closed,Case about Tablets,Australia,Onsite Agent,Consumer Goods
0012w00000LRfi4AAD,Low,2020-03-15,23,Web,Breakdown,Compliant,Basic,Closed,Case about Tablets,Austria,Self,Travel
0012w00000LRfi5AAD,Low,2020-03-16,30,Web,Feedback,Compliant,Basic,Closed,Case about Tablets,Belarus,Knowledge Portal,Entertainment
0012w00000LRfi6AAD,Low,2020-03-17,99,Chat,Other,Compliant,Basic,Closed,Case about Tablets,Brazil,Chatbot,Computer Software
0012w00000LRfi7AAD,Low,2020-03-18,80,Web,Equipment Design,Open Violation,Basic,Closed,Case about Tablets,Belgium,Call center Agent,Computer Software
0012w00000LRfi8AAD,Low,2020-03-19,102,Web,Equipment Complexity,Compliant,Basic,Closed,Case about Tablets,China,Onsite Agent,Health Care
0012w00000LRfi9AAD,High,2020-03-20,72,Web,Installation,Compliant,Basic,Closed,Case about Tablets,United Arab Emirates,Self,Manufacturing
0012w00000LRfiAAAT,Low,2020-03-21,84,Phone,Other,Compliant,Basic,Closed,Case about Tablets,United States of America,Knowledge Portal,Consumer Goods
0012w00000LRfiBAAT,Low,2020-03-22,120,Chat,Equipment Design,Compliant,Premium,Closed,Case about Tablets,India,Chatbot,Health Care
0012w00000LRfiCAAT,Low,2020-03-23,40,Chat,Equipment Complexity,Compliant,Basic,Closed,Case about Tablets,The United Kingdom,Call center Agent,Computer Software
0012w00000LRfiDAAT,Low,2020-03-24,35,Email,Equipment Design,Compliant,Premium,Closed,Case about Tablets,Russia,Onsite Agent,Computer Software
0012w00000LRfiEAAT,Low,2020-03-25,38,Phone,Feedback,Compliant,Premium,Closed,Case about Tablets,Canada,Self,Computer Software
0012w00000LRfiFAAT,Low,2020-03-26,96,Chat,Equipment Design,Compliant,Basic,Closed,Case about Tablets,Israel,Knowledge Portal,Health Care
0012w00000LRfiGAAT,Medium,2020-03-27,25,Chat,Performance,Compliant,Basic,Closed,Case about Tablets,Australia,Chatbot,Computer Software
0012w00000LRfiHAAT,Medium,2020-03-28,35,Chat,Performance,Compliant,Basic,Closed,Case about Tablets,Austria,Call center Agent,Consumer Goods
0012w00000LRfiIAAT,Low,2020-03-29,84,Web,Performance,Compliant,Basic,Closed,Case about Tablets,Belarus,Onsite Agent,Health Care
0012w00000LRfiJAAT,Low,2020-04-30,35,Chat,Equipment Complexity,Compliant,Premium,Closed,Case about Tablets,Brazil,Self,Computer Software
0012w00000LRfiKAAT,Medium,2020-03-31,45,Email,Other,Compliant,Basic,Closed,Case about Tablets,Belgium,Knowledge Portal,Computer Software
0012w00000LRfiLAAT,Low,2020-04-01,40,Chat,Equipment Complexity,Compliant,Basic,Closed,Case about Tablets,China,Chatbot,Computer Software
0012w00000LRfiMAAT,Low,2020-04-02,87,Phone,Equipment Complexity,Compliant,Basic,Closed,Case about Tablets,United Arab Emirates,Call center Agent,Health Care
0012w00000LRfiNAAT,Medium,2020-04-03,44,Phone,Breakdown,Compliant,Basic,Closed,Case about Tablets,United States of America,Onsite Agent,Computer Software
0012w00000LRfiOAAT,Low,2020-04-04,24,Email,Installation,Compliant,Premium,Closed,Case about Tablets,India,Self,Consumer Goods
0012w00000LRfiPAAT,Medium,2020-04-05,18,Email,Equipment Design,Open Violation,Basic,Closed,Case about Tablets,The United Kingdom,Knowledge Portal,Travel
0012w00000LRfiQAAT,Medium,2020-04-06,93,Web,Installation,Compliant,Basic,Closed,Case about Tablets,Russia,Chatbot,Computer Software
0012w00000LRfiRAAT,Low,2020-04-07,100,Web,Equipment Design,Compliant,Basic,Closed,Case about Tablets,Canada,Call center Agent,Computer Software
0012w00000LRftrAAD,High,2020-04-08,48,Email,Equipment Design,Compliant,Basic,Closed,Case about Tablets,Israel,Onsite Agent,Health Care
0012w00000LRftsAAD,Low,2020-04-09,80,Phone,Feedback,Compliant,Basic,Closed,Case about Tablets,Australia,Self,Health Care
0012w00000LRfttAAD,High,2020-04-10,24,Email,Feedback,Compliant,Basic,Closed,Case about Tablets,Austria,Knowledge Portal,Manufacturing
0012w00000LRftuAAD,Low,2020-04-11,30,Phone,Feedback,Compliant,Basic,Closed,Case about Tablets,Belarus,Chatbot,Consumer Goods
0012w00000LRftvAAD,Medium,2020-04-12,25,Web,Equipment Design,Compliant,Premium,Closed,Case about Tablets,Brazil,Call center Agent,Travel
0012w00000LRftwAAD,Medium,2020-04-13,78,Web,Equipment Design,Compliant,Basic,Closed,Case about Tablets,Belgium,Onsite Agent,Health Care
0012w00000LRftxAAD,High,2020-04-14,91,Chat,Other,Compliant,Basic,Closed,Case about Tablets,China,Self,Computer Software
0012w00000LRftyAAD,Medium,2020-04-15,70,Phone,Equipment Design,Compliant,Basic,Closed,Case about Tablets,United Arab Emirates,Knowledge Portal,Computer Software
0012w00000LRftzAAD,High,2020-04-16,73,Phone,Breakdown,Compliant,Basic,Working,Case about Tablets,United States of America,Chatbot,Health Care
0012w00000LRfu0AAD,Medium,2020-04-17,33,Web,Equipment Complexity,Open Violation,Premium,Closed,Case about Tablets,India,Call center Agent,Manufacturing
0012w00000LRfu1AAD,Medium,2020-04-18,37,Web,Installation,Compliant,Premium,Closed,Case about Tablets,The United Kingdom,Onsite Agent,Consumer Goods
0012w00000LRfu2AAD,Low,2020-04-19,28,Phone,Equipment Design,Compliant,Basic,Closed,Case about Tablets,Russia,Self,Travel
0012w00000LRfu3AAD,Low,2020-04-20,21,Phone,Feedback,Compliant,Basic,Closed,Case about Tablets,Canada,Knowledge Portal,Health Care
0012w00000LRfu4AAD,Medium,2020-04-21,74,Chat,Installation,Compliant,Premium,Closed,Case about Tablets,Israel,Chatbot,Computer Software
0012w00000LRfu5AAD,Low,2020-04-22,28,Chat,Breakdown,Compliant,Basic,Waiting on Customer,Case about Tablets,Australia,Call center Agent,Construction
0012w00000LRfu6AAD,Low,2020-04-23,93,Phone,Breakdown,Compliant,Premium,Working,Case about Tablets,Austria,Onsite Agent,Health Care
0012w00000LRfu7AAD,Medium,2020-04-24,32,Web,Feedback,Compliant,Premium,Working,Case about Tablets,Belarus,Self,Manufacturing
0012w00000LRfu8AAD,Low,2020-04-25,38,Phone,Feedback,Compliant,Premium,Closed,Case about Tablets,Brazil,Knowledge Portal,Consumer Goods
0012w00000LRfu9AAD,Low,2020-04-26,91,Phone,Breakdown,Compliant,Basic,Closed,Case about Tablets,Belgium,Chatbot,Health Care
0012w00000LRfuAAAT,Low,2020-04-27,79,Email,Equipment Complexity,Compliant,Premium,Closed,Case about Tablets,China,Call center Agent,Health Care
0012w00000LRfuBAAT,Medium,2020-04-28,101,Email,Feedback,Open Violation,Basic,Closed,Case about Tablets,United Arab Emirates,Onsite Agent,Computer Software
0012w00000LRfuCAAT,Low,2020-04-29,83,Email,Equipment Design,Compliant,Premium,Closed,Case about Tablets,United States of America,Self,Computer Software
0012w00000LRfuDAAT,Low,2020-04-30,109,Phone,Equipment Complexity,Compliant,Premium,Closed,Case about Tablets,India,Knowledge Portal,Health Care
0012w00000LRfuEAAT,Low,2020-05-01,23,Email,Other,Compliant,Basic,Closed,Case about Tablets,The United Kingdom,Chatbot,Manufacturing
0012w00000LRfuFAAT,Medium,2020-05-02,39,Web,Feedback,Compliant,Premium,Closed,Case about Tablets,Russia,Call center Agent,Consumer Goods
0012w00000LRfiSAAT,Medium,2020-05-03,99,Chat,Equipment Complexity,Compliant,Basic,Closed,Case about Tablets,Canada,Onsite Agent,Health Care
0012w00000LRfiTAAT,Low,2020-05-04,77,Web,Breakdown,Open Violation,Premium,Closed,Case about Tablets,Israel,Self,Computer Software
0012w00000LRfiUAAT,Low,2020-05-05,75,Phone,Performance,Compliant,Basic,Closed,Case about Tablets,Australia,Knowledge Portal,Computer Software
0012w00000LRfiVAAT,Medium,2020-05-06,36,Email,Installation,Compliant,Premium,Closed,Case about Tablets,Austria,Chatbot,Construction
0012w00000LRfiWAAT,Low,2020-05-07,96,Chat,Breakdown,Compliant,Basic,Closed,Case about Tablets,Belarus,Call center Agent,Health Care
0012w00000LRfiXAAT,Medium,2020-05-08,94,Web,Equipment Complexity,Open Violation,Premium,Closed,Case about Tablets,Brazil,Onsite Agent,Computer Software
0012w00000LRfiYAAT,Medium,2020-05-09,28,Phone,Equipment Design,Compliant,Basic,Closed,Case about Tablets,Belgium,Self,Consumer Goods
0012w00000LRfiZAAT,Low,2020-05-10,91,Phone,Equipment Complexity,Compliant,Basic,Closed,Case about Tablets,China,Knowledge Portal,Health Care
0012w00000LRfiaAAD,Low,2020-05-11,36,Phone,Feedback,Compliant,Basic,Closed,Case about Tablets,United Arab Emirates,Chatbot,Entertainment
0012w00000LRfibAAD,Medium,2020-05-12,94,Chat,Feedback,Compliant,Basic,Closed,Case about Tablets,United States of America,Call center Agent,Computer Software
0012w00000LRficAAD,High,2020-05-13,98,Email,Performance,Compliant,Basic,Closed,Case about Tablets,India,Onsite Agent,Computer Software
0012w00000LRfidAAD,Medium,2020-05-14,100,Web,Equipment Complexity,Compliant,Basic,Closed,Case about Tablets,The United Kingdom,Self,Health Care
0012w00000LRfieAAD,Low,2020-05-15,86,Web,Breakdown,Compliant,Basic,Closed,Case about Tablets,Russia,Knowledge Portal,Computer Software
0012w00000LRfifAAD,Low,2020-05-16,24,Phone,Equipment Design,Open Violation,Basic,Closed,Case about Tablets,Canada,Chatbot,Consumer Goods
0012w00000LRfigAAD,Low,2020-05-17,88,Web,Breakdown,Compliant,Basic,Closed,Case about Tablets,Israel,Call center Agent,Health Care
0012w00000LRfihAAD,Low,2020-05-18,35,Chat,Other,Compliant,Premium,Closed,Case about Tablets,Australia,Onsite Agent,Entertainment
0012w00000LRfiiAAD,Low,2020-05-19,91,Chat,Other,Compliant,Premium,Closed,Case about Tablets,Austria,Self,Computer Software
0012w00000LRfnyAAD,Low,2020-05-20,88,Phone,Breakdown,Compliant,Basic,Closed,Case about Tablets,Belarus,Knowledge Portal,Computer Software
0012w00000LRfnzAAD,Medium,2020-05-21,93,Chat,Performance,Compliant,Premium,Closed,Case about Tablets,Brazil,Chatbot,Health Care
0012w00000LRfo0AAD,Low,2020-05-22,26,Phone,Breakdown,Compliant,Premium,Closed,Case about Tablets,Belgium,Call center Agent,Manufacturing
0012w00000LRfo1AAD,Low,2020-05-23,26,Phone,Other,Compliant,Basic,Closed,Case about Tablets,China,Onsite Agent,Consumer Goods
0012w00000LRfo2AAD,Low,2020-05-24,93,Chat,Feedback,Compliant,Basic,Closed,Case about Tablets,United Arab Emirates,Self,Health Care
0012w00000LRfo3AAD,Medium,2020-05-25,30,Phone,Equipment Design,Compliant,Basic,Closed,Case about Tablets,United States of America,Knowledge Portal,Entertainment
0012w00000LRfo4AAD,Low,2020-05-26,97,Web,Equipment Complexity,Open Violation,Basic,Closed,Case about Tablets,India,Chatbot,Computer Software
0012w00000LRfo5AAD,Medium,2020-05-27,28,Email,Breakdown,Open Violation,Basic,Closed,Case about Tablets,The United Kingdom,Call center Agent,Construction
0012w00000LRfo6AAD,High,2020-05-28,90,Phone,Equipment Design,Compliant,Premium,Closed,Case about Tablets,Russia,Onsite Agent,Health Care
0012w00000LRfo7AAD,Medium,2020-05-29,49,Email,Feedback,Compliant,Premium,Closed,Case about Tablets,Canada,Self,Manufacturing
0012w00000LRfo8AAD,Low,2020-05-30,27,Email,Performance,Compliant,Premium,Closed,Case about Tablets,Israel,Knowledge Portal,Consumer Goods
0012w00000LRfo9AAD,Low,2020-05-31,105,Phone,Equipment Complexity,Compliant,Basic,Closed,Case about Tablets,Australia,Chatbot,Health Care
0012w00000LRfoAAAT,Low,2020-06-01,30,Web,Other,Compliant,Basic,Closed,Case about Tablets,Austria,Call center Agent,Entertainment
0012w00000LRfoBAAT,Medium,2020-06-02,75,Email,Feedback,Compliant,Basic,Closed,Case about Tablets,Belarus,Onsite Agent,Computer Software
0012w00000LRfoCAAT,Medium,2020-06-03,28,Phone,Equipment Design,Compliant,Premium,Closed,Case about Tablets,Brazil,Self,Construction
0012w00000LRfoDAAT,Low,2020-06-04,108,Phone,Breakdown,Compliant,Premium,Closed,Case about Tablets,Belgium,Knowledge Portal,Health Care
0012w00000LRfoEAAT,Low,2020-06-05,36,Web,Equipment Design,Compliant,Basic,Closed,Case about Tablets,China,Chatbot,Manufacturing
0012w00000LRfoFAAT,Medium,2020-06-06,33,Web,Performance,Compliant,Premium,Closed,Case about Tablets,United Arab Emirates,Call center Agent,Consumer Goods
0012w00000LRfoGAAT,Low,2020-06-07,84,Web,Other,Compliant,Basic,Closed,Case about Tablets,United States of America,Onsite Agent,Health Care
0012w00000LRfoHAAT,Low,2020-06-08,34,Chat,Equipment Design,Compliant,Basic,Closed,Case about Tablets,India,Self,Entertainment
0012w00000LRfoIAAT,High,2020-06-09,84,Chat,Other,Compliant,Basic,Closed,Case about Tablets,The United Kingdom,Knowledge Portal,Computer Software
0012w00000LRfoJAAT,Low,2020-06-10,28,Chat,Breakdown,Open Violation,Basic,Closed,Case about Tablets,Russia,Chatbot,Construction
0012w00000LRfoKAAT,Low,2020-06-11,94,Chat,Equipment Design,Compliant,Premium,Closed,Case about Tablets,Canada,Call center Agent,Health Care
0012w00000LRfoLAAT,Low,2020-06-12,29,Email,Other,Compliant,Basic,Closed,Case about Tablets,Israel,Onsite Agent,Manufacturing
0012w00000LRfoMAAT,Medium,2020-06-13,24,Chat,Breakdown,Compliant,Premium,Closed,Case about Tablets,Australia,Self,Consumer Goods
0012w00000LRfuGAAT,Low,2020-06-14,108,Phone,Equipment Complexity,Compliant,Basic,Closed,Case about Tablets,Austria,Knowledge Portal,Health Care
0012w00000LRfuHAAT,Low,2020-06-15,35,Chat,Feedback,Compliant,Basic,Closed,Case about Tablets,Belarus,Chatbot,Entertainment
0012w00000LRfuIAAT,Low,2020-06-16,88,Web,Feedback,Compliant,Basic,Closed,Case about Tablets,Brazil,Call center Agent,Computer Software
0012w00000LRfuJAAT,Medium,2020-06-17,23,Email,Equipment Design,Compliant,Basic,Closed,Case about Tablets,Belgium,Onsite Agent,Construction
0012w00000LRfuKAAT,Low,2020-06-18,113,Chat,Equipment Complexity,Compliant,Basic,Closed,Case about Tablets,China,Self,Health Care
0012w00000LRfuLAAT,Medium,2020-06-19,37,Phone,Equipment Complexity,Compliant,Basic,Closed,Case about Tablets,United Arab Emirates,Knowledge Portal,Manufacturing
0012w00000LRfuMAAT,Low,2020-06-20,39,Phone,Feedback,Compliant,Basic,Closed,Case about Tablets,United States of America,Chatbot,Consumer Goods
0012w00000LRfuNAAT,Low,2020-06-21,119,Web,Installation,Compliant,Basic,Closed,Case about Tablets,India,Call center Agent,Health Care
0012w00000LRfuOAAT,Low,2020-06-22,22,Email,Equipment Complexity,Compliant,Premium,Closed,Case about Tablets,The United Kingdom,Onsite Agent,Entertainment
0012w00000LRfuPAAT,Medium,2020-06-23,80,Web,Equipment Design,Open Violation,Basic,Closed,Case about Tablets,Russia,Self,Computer Software
0012w00000LRfuQAAT,Low,2020-06-24,24,Email,Other,Compliant,Premium,Closed,Case about Tablets,Canada,Knowledge Portal,Construction
0012w00000LRfuRAAT,Low,2020-06-25,72,Phone,Equipment Design,Compliant,Basic,Closed,Case about Tablets,Israel,Chatbot,Health Care
0012w00000LRfuSAAT,Low,2020-06-26,36,Phone,Performance,Open Violation,Basic,Closed,Case about Tablets,Australia,Call center Agent,Manufacturing
0012w00000LRfuTAAT,Medium,2020-06-27,38,Web,Other,Compliant,Basic,Closed,Case about Tablets,Austria,Onsite Agent,Consumer Goods
0012w00000LRfuUAAT,Low,2020-06-28,113,Chat,Feedback,Compliant,Basic,Closed,Case about Tablets,Belarus,Self,Health Care
0012w00000LRfuVAAT,High,2020-06-29,38,Web,Feedback,Compliant,Basic,Closed,Case about Tablets,Brazil,Knowledge Portal,Entertainment
0012w00000LRfuWAAT,High,2020-06-30,93,Phone,Breakdown,Compliant,Basic,Closed,Case about Tablets,Belgium,Chatbot,Computer Software
0012w00000LRfuXAAT,Low,2020-07-01,35,Web,Performance,Compliant,Basic,Closed,Case about Tablets,China,Call center Agent,Construction
0012w00000LRfuYAAT,Medium,2020-07-02,85,Phone,Equipment Complexity,Compliant,Premium,Closed,Case about Tablets,United Arab Emirates,Onsite Agent,Health Care
0012w00000LRfuZAAT,Low,2020-07-03,34,Phone,Feedback,Open Violation,Basic,Closed,Case about Tablets,United States of America,Self,Manufacturing
0012w00000LRfuaAAD,Medium,2020-07-04,113,Web,Performance,Compliant,Basic,Closed,Case about Tablets,India,Knowledge Portal,Consumer Goods
0012w00000LRfubAAD,Low,2020-07-05,20,Web,Equipment Design,Compliant,Basic,Closed,Case about Tablets,The United Kingdom,Chatbot,Travel
0012w00000LRfucAAD,Medium,2020-07-06,41,Email,Breakdown,Compliant,Basic,Closed,Case about Tablets,Russia,Call center Agent,Entertainment
0012w00000LRfudAAD,High,2020-07-07,90,Chat,Equipment Complexity,Compliant,Basic,Working,Case about Tablets,Canada,Onsite Agent,Computer Software
0012w00000LRfueAAD,Low,2020-07-08,32,Phone,Breakdown,Open Violation,Basic,Working,Case about Tablets,Israel,Self,Construction
0012w00000LRfijAAD,Medium,2020-07-09,73,Email,Other,Compliant,Basic,Closed,Case about Tablets,Australia,Knowledge Portal,Health Care
0012w00000LRfikAAD,Low,2020-07-10,39,Web,Installation,Compliant,Premium,Waiting on Customer,Case about Tablets,Austria,Chatbot,Manufacturing
0012w00000LRfilAAD,Low,2020-07-11,19,Phone,Installation,Compliant,Basic,Closed,Case about Tablets,Belarus,Call center Agent,Consumer Goods
0012w00000LRfimAAD,Low,2020-07-12,32,Chat,Feedback,Compliant,Basic,On Hold,Case about Tablets,Brazil,Onsite Agent,Travel
0012w00000LRfinAAD,Low,2020-07-13,27,Phone,Equipment Complexity,Open Violation,Basic,Waiting on Customer,Case about Tablets,Belgium,Self,Entertainment
0012w00000LRfioAAD,Low,2020-07-14,75,Phone,Feedback,Compliant,Premium,Closed,Case about Tablets,China,Knowledge Portal,Computer Software
