AnlyTxHack__ExternalAccountId__c,Amount,CloseDate,AnlyTxHack__Company_Size__c,AnlyTxHack__Industry_Type__c,LeadSource,Name,AnlyTxHack__Opportunity_Source__c,AnlyTxHack__Region__c,StageName,Type,AnlyTxHack__Country__c
0012w00000Lz0Z0AAJ,3555200,23-07-2020 00:00,26-200,Computer Software,Partner,Opportunity for McGee1757,BDR,EMEA,Closed Won,New Business / Add-on,Canada
0012w00000Lz0U1AAJ,470865,02-01-2020 00:00,26-200,Travel,Employee Referral,Opportunity for Miles1826,Marketing,APAC,Prospecting,Existing Business,Belarus
0012w00000Lz0hFAAR,17400,03-01-2020 00:00,0-25,Computer Software,Employee Referral,Opportunity for Conner5,Marketing,EMEA,Qualification,Existing Business,Canada
0012w00000Lz0iaAAB,430330,16-01-2020 00:00,Over 201,Travel,Advertisement,Opportunity for Pittman263,Marketing,APAC,Closed Lost,New Business,United States of America
0012w00000Lz0a7AAB,16843,20-01-2020 00:00,Over 201,Travel,Word of mouth,Opportunity for Terry269,Marketing,APAC,Closed Lost,New Business / Add-on,India
0012w00000Lz0UNAAZ,1648300,31-01-2020 00:00,0-25,Computer Software,Partner,Opportunity for Love368,Marketing,EMEA,Closed Lost,New Business / Add-on,United States of America
0012w00000Lz0aaAAB,470298,02-02-2020 00:00,0-25,Computer Software,Word of mouth,Opportunity for Gordon370,Marketing,EMEA,Closed Lost,New Business,The United Kingdom
0012w00000Lz0Z6AAJ,430330,01-04-2020 00:00,Over 201,Travel,Trade Show,Opportunity for Bennett62,Marketing,APAC,Closed Lost,New Business / Add-on,Brazil
0012w00000Lz0ggAAB,105210,03-04-2020 00:00,26-200,Computer Software,Word of mouth,Opportunity for Schwartz75,Marketing,EMEA,Prospecting,New Business / Add-on,India
0012w00000Lz0WjAAJ,201572,08-04-2020 00:00,26-200,Travel,Seminar - Internal,Opportunity for Aguilar210,Alliances,APAC,Closed Lost,New Business,Belgium
0012w00000Lz0WAAAZ,2894390,13-04-2020 00:00,Over 201,Travel,Word of mouth,Opportunity for Santos218,Alliances,APAC,Closed Lost,Existing Business,China
0012w00000Lz0WOAAZ,207240,24-04-2020 00:00,Over 201,Travel,Trade Show,Opportunity for Martin324,Marketing,APAC,Closed Lost,New Business,United Arab Emirates
0012w00000Lz0YtAAJ,207240,01-06-2020 00:00,Over 201,Computer Software,Employee Referral,Opportunity for Grant1452,Marketing,EMEA,Needs Analysis,Existing Business,India
0012w00000Lz0U9AAJ,154090,10-06-2020 00:00,Over 201,Computer Software,Word of mouth,Opportunity for Ramirez1837,AE,EMEA,Prospecting,New Business,Austria
0012w00000Lz0ggAAB,1979000,26-06-2020 00:00,26-200,Computer Software,Partner,Opportunity for Miles1094,Alliances,EMEA,Needs Analysis,Existing Business,The United Kingdom
0012w00000Lz0jHAAR,559660,02-07-2020 00:00,0-25,Computer Software,Word of mouth,Opportunity for Luna1104,AE,EMEA,Closed Won,New Business / Add-on,The United Kingdom
0012w00000Lz0elAAB,690210,02-01-2020 00:00,Over 201,Computer Software,Employee Referral,Opportunity for Harrison791,Marketing,EMEA,Prospecting,New Business / Add-on,Australia
0012w00000Lz0XPAAZ,744440,04-01-2020 00:00,Over 201,Travel,Employee Referral,Opportunity for Blair798,Marketing,APAC,Prospecting,New Business / Add-on,Brazil
0012w00000Lz0dAAAR,77295,06-01-2020 00:00,Over 201,Travel,Seminar - Internal,Opportunity for Sullivan800,Marketing,APAC,Closed Won,New Business,Canada
0012w00000Lz0h0AAB,809810,08-01-2020 00:00,Over 201,Travel,Seminar - Internal,Opportunity for Gill1168,Alliances,APAC,Closed Lost,New Business,The United Kingdom
0012w00000Lz0V3AAJ,1318960,13-01-2020 00:00,0-25,Computer Software,Employee Referral,Opportunity for Padilla1183,AE,EMEA,Closed Lost,New Business,Canada
0012w00000Lz0XkAAJ,88200,18-01-2020 00:00,Over 201,Travel,Partner,Opportunity for Bates1547,BDR,APAC,Closed Lost,New Business / Add-on,Russia
0012w00000Lz0VqAAJ,3173450,23-01-2020 00:00,26-200,Computer Software,Advertisement,Opportunity for Mitchell1555,AE,EMEA,Qualification,New Business / Add-on,Australia
0012w00000Lz0eJAAR,1241600,27-01-2020 00:00,Over 201,Computer Software,Employee Referral,Opportunity for Griffin1933,AE,EMEA,Prospecting,New Business / Add-on,China
0012w00000Lz0eQAAR,157900,31-01-2020 00:00,26-200,Computer Software,Employee Referral,Opportunity for Waters1946,AE,EMEA,Needs Analysis,New Business / Add-on,United Arab Emirates
0012w00000Lz0XzAAJ,329425,13-02-2020 00:00,Over 201,Computer Software,Employee Referral,Opportunity for Hall811,Marketing,EMEA,Qualification,New Business,Brazil
0012w00000Lz0YmAAJ,754640,18-02-2020 00:00,Over 201,Computer Software,Web,Opportunity for Johnston824,AE,EMEA,Closed Won,Existing Business,Brazil
0012w00000Lz0cHAAR,609938,29-02-2020 00:00,Over 201,Computer Software,Trade Show,Opportunity for Owens1201,Marketing,EMEA,Qualification,New Business,Belgium
0012w00000Lz0djAAB,657600,06-03-2020 00:00,Over 201,Travel,Seminar - Internal,Opportunity for Sims1582,AE,APAC,Closed Lost,New Business,United States of America
0012w00000Lz0edAAB,313425,31-03-2020 00:00,0-25,Travel,Word of mouth,Opportunity for Medina832,AE,APAC,Qualification,Existing Business,Russia
0012w00000Lz0YYAAZ,1241600,02-04-2020 00:00,26-200,Computer Software,Employee Referral,Opportunity for Mendoza841,AE,EMEA,Prospecting,New Business / Add-on,The United Kingdom
0012w00000Lz0W3AAJ,17900,06-04-2020 00:00,Over 201,Travel,Advertisement,Opportunity for Greene1220,AE,APAC,Needs Analysis,New Business,Israel
0012w00000Lz0g6AAB,2124300,17-04-2020 00:00,26-200,Travel,Word of mouth,Opportunity for Wood1594,Marketing,APAC,Closed Lost,New Business,United States of America
0012w00000Lz0XTAAZ,329425,19-04-2020 00:00,0-25,Entertainment,Advertisement,Opportunity for Massey1601,Marketing,LATAM,Closed Won,New Business,Austria
0012w00000Lz0VPAAZ,32400,20-04-2020 00:00,Over 201,Construction,Advertisement,Opportunity for Barker1602,Alliances,APAC,Closed Won,Existing Business,Belarus
0012w00000Lz0UxAAJ,240747,21-04-2020 00:00,0-25,Construction,Employee Referral,Opportunity for Cunningham1976,AE,APAC,Closed Won,New Business / Add-on,Brazil
0012w00000Lz0hWAAR,21640,22-04-2020 00:00,26-200,Entertainment,Word of mouth,Opportunity for Ellis1978,Marketing,LATAM,Value Proposition,Existing Business,Belgium
0012w00000Lz0iXAAR,1249000,23-04-2020 00:00,26-200,Entertainment,Web,Opportunity for McLaughlin1979,Marketing,LATAM,Closed Won,New Business,China
0012w00000Lz0gmAAB,754640,24-04-2020 00:00,0-25,Travel,Advertisement,Opportunity for Park1980,AE,APAC,Closed Lost,New Business,India
0012w00000Lz0USAAZ,243450,25-04-2020 00:00,Over 201,Manufacturing,Trade Show,Opportunity for Mann1985,AE,EMEA,Prospecting,New Business / Add-on,United Arab Emirates
0012w00000Lz0ZLAAZ,363400,26-04-2020 00:00,Over 201,Computer Software,Public Relations,Opportunity for Paul1992,BDR,EMEA,Value Proposition,New Business,United States of America
0012w00000Lz0ZjAAJ,4212140,27-04-2020 00:00,Over 201,Entertainment,Advertisement,Opportunity for Burton1994,Marketing,LATAM,Prospecting,New Business / Add-on,India
0012w00000Lz0f5AAB,2305550,28-04-2020 00:00,Over 201,Travel,Word of mouth,Opportunity for Santiago1997,BDR,APAC,Closed Lost,New Business,The United Kingdom
0012w00000Lz0giAAB,2660660,29-04-2020 00:00,Over 201,Consumer Goods,Advertisement,Opportunity for Spencer490,AE,NAM,Value Proposition,New Business,The United Kingdom
0012w00000Lz0dqAAB,309938,30-04-2020 00:00,26-200,Travel,Trade Show,Opportunity for Wilkerson493,Marketing,APAC,Closed Lost,New Business,Russia
0012w00000Lz0a4AAB,1589440,01-05-2020 00:00,Over 201,Entertainment,Advertisement,Opportunity for Lyons494,AE,LATAM,Closed Won,New Business,Russia
0012w00000Lz0VWAAZ,2868400,02-05-2020 00:00,26-200,Construction,Employee Referral,Opportunity for Smith497,AE,APAC,Value Proposition,New Business / Add-on,Canada
0012w00000Lz0ZCAAZ,1879190,03-05-2020 00:00,26-200,Manufacturing,Public Relations,Opportunity for Reeves502,Marketing,EMEA,Perception Analysis,New Business / Add-on,Israel
0012w00000Lz0jEAAR,206640,04-05-2020 00:00,Over 201,Human Resource,Partner,Opportunity for Pope508,Marketing,NAM,Closed Won,New Business / Add-on,Australia
0012w00000Lz0XSAAZ,1518190,06-05-2020 00:00,26-200,Consumer Goods,Trade Show,Opportunity for Gordon852,AE,NAM,Value Proposition,New Business / Add-on,Austria
0012w00000Lz0UuAAJ,846000,07-05-2020 00:00,Over 201,Manufacturing,Web,Opportunity for Atkins860,AE,EMEA,Closed Lost,Existing Business,Belarus
0012w00000Lz0YMAAZ,179225,08-05-2020 00:00,26-200,Consumer Goods,Web,Opportunity for Gordon872,Marketing,NAM,Closed Lost,New Business / Add-on,Brazil
0012w00000Lz0dLAAR,22240,09-05-2020 00:00,Over 201,Entertainment,Trade Show,Opportunity for Rogers1242,Alliances,LATAM,Closed Won,New Business,Belgium
0012w00000Lz0Y3AAJ,62400,10-05-2020 00:00,0-25,Human Resource,Public Relations,Opportunity for Parks1244,AE,NAM,Closed Lost,Existing Business,China
0012w00000Lz0YOAAZ,657600,11-05-2020 00:00,Over 201,Human Resource,Word of mouth,Opportunity for Hall1246,AE,NAM,Closed Lost,New Business / Add-on,United Arab Emirates
0012w00000Lz0bNAAR,37520,12-05-2020 00:00,26-200,Computer Software,Advertisement,Opportunity for Cole1249,BDR,EMEA,Needs Analysis,New Business / Add-on,United States of America
0012w00000Lz0f3AAB,690210,13-05-2020 00:00,26-200,Human Resource,Seminar - Internal,Opportunity for Morton1251,Marketing,NAM,Closed Lost,New Business,United States of America
0012w00000Lz0epAAB,744440,15-05-2020 00:00,0-25,Human Resource,Employee Referral,Opportunity for Delgado1258,Marketing,NAM,Closed Lost,New Business / Add-on,India
0012w00000Lz0diAAB,2345840,16-05-2020 00:00,Over 201,Manufacturing,Seminar - Internal,Opportunity for Terry1604,Alliances,EMEA,Closed Won,New Business,The United Kingdom
0012w00000Lz0hQAAR,266400,18-05-2020 00:00,Over 201,Human Resource,Web,Opportunity for Singleton1620,AE,NAM,Closed Won,New Business,Russia
0012w00000Lz0YYAAZ,809810,19-05-2020 00:00,26-200,Computer Software,Trade Show,Opportunity for Stanley1623,Alliances,EMEA,Closed Lost,New Business / Add-on,The United Kingdom
0012w00000Lz0UyAAJ,582035,21-05-2020 00:00,0-25,Consumer Goods,Public Relations,Opportunity for Elliott511,AE,NAM,Closed Won,New Business,Canada
0012w00000Lz0j5AAB,18960,22-05-2020 00:00,0-25,Consumer Goods,Word of mouth,Opportunity for Wilkerson513,AE,NAM,Closed Won,New Business,Israel
0012w00000Lz0VuAAJ,1573350,23-05-2020 00:00,26-200,Human Resource,Public Relations,Opportunity for Barnes515,Alliances,NAM,Closed Won,New Business,Australia
0012w00000Lz0VOAAZ,1318960,24-05-2020 00:00,Over 201,Computer Software,Employee Referral,Opportunity for Collier517,AE,EMEA,Value Proposition,New Business / Add-on,Austria
0012w00000Lz0foAAB,3039400,25-05-2020 00:00,0-25,Consumer Goods,Partner,Opportunity for Hansen520,AE,NAM,Closed Won,New Business / Add-on,Belarus
0012w00000Lz0ZxAAJ,1595250,26-05-2020 00:00,Over 201,Entertainment,Web,Opportunity for Clarke523,Marketing,LATAM,Closed Won,New Business / Add-on,Brazil
0012w00000Lz0eCAAR,1148850,27-05-2020 00:00,Over 201,Computer Software,Trade Show,Opportunity for Dennis524,Marketing,EMEA,Closed Lost,New Business,Belgium
0012w00000Lz0iMAAR,788800,28-05-2020 00:00,Over 201,Travel,Web,Opportunity for Harper529,BDR,APAC,Perception Analysis,New Business / Add-on,China
0012w00000Lz0YOAAZ,88200,29-05-2020 00:00,Over 201,Human Resource,Advertisement,Opportunity for Duncan873,BDR,NAM,Closed Lost,New Business,United Arab Emirates
0012w00000Lz0ZTAAZ,390885,30-05-2020 00:00,Over 201,Construction,Employee Referral,Opportunity for Daniel875,AE,APAC,Closed Won,Existing Business,United States of America
0012w00000Lz0dlAAB,112725,31-05-2020 00:00,0-25,Construction,Advertisement,Opportunity for Duncan885,AE,APAC,Closed Won,New Business,India
0012w00000Lz0TvAAJ,431194,01-06-2020 00:00,Over 201,Computer Software,Web,Opportunity for Stewart887,BDR,EMEA,Negotiation/Review,New Business / Add-on,China
0012w00000Lz0V2AAJ,2218900,02-06-2020 00:00,Over 201,Travel,Word of mouth,Opportunity for Baker1261,BDR,APAC,Value Proposition,New Business / Add-on,The United Kingdom
0012w00000Lz0i9AAB,2124300,22-06-2020 00:00,26-200,Computer Software,Employee Referral,Opportunity for Wong544,Marketing,EMEA,Prospecting,New Business,Austria
0012w00000Lz0jHAAR,459280,29-06-2020 00:00,0-25,Computer Software,Employee Referral,Opportunity for Morales903,Marketing,EMEA,Prospecting,New Business / Add-on,Belarus
0012w00000Lz0hFAAR,32400,01-01-2020 00:00,0-25,Computer Software,Employee Referral,Opportunity for Conner5,Alliances,EMEA,Closed Won,Existing Business,Belgium
0012w00000Lz0jLAAR,51480,02-03-2020 00:00,Over 201,Human Resource,Employee Referral,Opportunity for Collins378,Alliances,NAM,Prospecting,New Business,Belarus
0012w00000Lz0WFAAZ,2505200,29-03-2020 00:00,Over 201,Human Resource,Employee Referral,Opportunity for Bowen59,AE,NAM,Closed Lost,Existing Business,United States of America
0012w00000Lz0ZBAAZ,466893,31-03-2020 00:00,Over 201,Human Resource,Employee Referral,Opportunity for Lowe69,BDR,NAM,Closed Lost,New Business,India
0012w00000Lz0YxAAJ,67300,02-04-2020 00:00,Over 201,Human Resource,Employee Referral,Opportunity for Morales81,Alliances,NAM,Proposal/Price Quote,New Business,The United Kingdom
0012w00000Lz0bRAAR,68600,04-04-2020 00:00,0-25,Human Resource,Partner,Opportunity for Adams87,Marketing,NAM,Closed Won,New Business / Add-on,Russia
0012w00000Lz0azAAB,2294400,08-04-2020 00:00,26-200,Human Resource,Advertisement,Opportunity for Guzman213,Alliances,NAM,Closed Lost,New Business / Add-on,China
0012w00000Lz0YOAAZ,1844200,13-04-2020 00:00,Over 201,Human Resource,Partner,Opportunity for McCoy227,Marketing,NAM,Closed Lost,New Business / Add-on,United Arab Emirates
0012w00000Lz0cUAAR,182000,05-06-2020 00:00,26-200,Travel,Advertisement,Opportunity for Lee1827,Marketing,APAC,Closed Lost,New Business,Australia
0012w00000Lz0WjAAJ,4824325,11-06-2020 00:00,26-200,Travel,Word of mouth,Opportunity for Roberts1847,Alliances,APAC,Closed Lost,New Business,Austria
0012w00000Lz0U1AAJ,503975,14-06-2020 00:00,26-200,Travel,Word of mouth,Opportunity for Luna711,Alliances,APAC,Closed Lost,New Business,Belarus
0012w00000Lz0cpAAB,283440,25-06-2020 00:00,Over 201,Travel,Web,Opportunity for Morton1098,Marketing,APAC,Closed Won,New Business / Add-on,United Arab Emirates
0012w00000Lz0cNAAR,1527725,02-07-2020 00:00,Over 201,Travel,Word of mouth,Opportunity for Jacobs1106,Alliances,APAC,Closed Lost,New Business,United Arab Emirates
0012w00000Lz0gtAAB,352350,05-07-2020 00:00,Over 201,Travel,Employee Referral,Opportunity for Harrington1112,AE,APAC,Closed Lost,New Business,United States of America
0012w00000Lz0ZtAAJ,25095,25-07-2020 00:00,0-25,Travel,Employee Referral,Opportunity for Foster1871,AE,APAC,Closed Lost,New Business,India
0012w00000Lz0c9AAB,3057500,30-07-2020 00:00,26-200,Travel,Partner,Opportunity for Curry734,Marketing,APAC,Closed Lost,New Business / Add-on,The United Kingdom
0012w00000Lz0ZRAAZ,2400250,22-08-2020 00:00,26-200,Travel,Partner,Opportunity for Garrett1512,Marketing,APAC,Closed Lost,New Business,Austria
0012w00000Lz0fsAAB,435960,02-09-2020 00:00,Over 201,Travel,Employee Referral,Opportunity for Malone772,Marketing,APAC,Prospecting,New Business / Add-on,Australia
0012w00000Lz0XdAAJ,2477275,11-09-2020 00:00,Over 201,Travel,Employee Referral,Opportunity for Lloyd1165,BDR,APAC,Prospecting,New Business / Add-on,Austria
0012w00000Lz0baAAB,2440900,16-09-2020 00:00,Over 201,Travel,Employee Referral,Opportunity for Medina1531,AE,APAC,Prospecting,New Business / Add-on,Belarus
0012w00000Lz0V2AAJ,1132600,17-09-2020 00:00,Over 201,Travel,Trade Show,Opportunity for Hill1534,AE,APAC,Closed Lost,New Business / Add-on,Belarus
0012w00000Lz0ZtAAJ,632960,21-09-2020 00:00,0-25,Travel,Public Relations,Opportunity for Edwards1901,BDR,APAC,Closed Lost,New Business / Add-on,Brazil
0012w00000Lz0XPAAZ,1218640,02-01-2020 00:00,Over 201,Travel,Employee Referral,Opportunity for Blair798,AE,APAC,Closed Won,New Business / Add-on,The United Kingdom
0012w00000Lz0gBAAR,14720,06-04-2020 00:00,0-25,Human Resource,Partner,Opportunity for Spencer1223,AE,NAM,Closed Lost,New Business,United States of America
0012w00000Lz0jEAAR,1132470,02-05-2020 00:00,Over 201,Human Resource,Partner,Opportunity for Pope508,Marketing,NAM,Closed Lost,New Business / Add-on,India
0012w00000Lz0bhAAB,84329,15-05-2020 00:00,Over 201,Travel,Web,Opportunity for Cook1618,AE,APAC,Closed Lost,New Business,United Arab Emirates
0012w00000Lz0ZtAAJ,1402500,18-05-2020 00:00,0-25,Travel,Advertisement,Opportunity for Morrison510,AE,APAC,Closed Lost,New Business,United States of America
0012w00000Lz0gKAAR,761000,18-06-2020 00:00,Over 201,Travel,Employee Referral,Opportunity for Matthews542,Marketing,APAC,Closed Lost,New Business,Brazil
0012w00000Lz0YlAAJ,206000,26-06-2020 00:00,Over 201,Travel,Public Relations,Opportunity for Black902,AE,APAC,Closed Won,New Business,India
0012w00000Lz0flAAB,19700,02-07-2020 00:00,Over 201,Travel,Trade Show,Opportunity for Evans911,AE,APAC,Proposal/Price Quote,New Business,Russia
0012w00000Lz0feAAB,975175,03-07-2020 00:00,Over 201,Travel,Advertisement,Opportunity for West913,Marketing,APAC,Closed Lost,New Business,Russia
0012w00000Lz0W3AAJ,342886,09-07-2020 00:00,Over 201,Travel,Partner,Opportunity for Ball1294,Marketing,APAC,Closed Lost,Existing Business,Canada
0012w00000Lz0jGAAR,421000,19-07-2020 00:00,26-200,Travel,Advertisement,Opportunity for Henry1665,BDR,APAC,Closed Lost,New Business / Add-on,Israel
0012w00000Lz0b8AAB,1052275,20-07-2020 00:00,26-200,Travel,Employee Referral,Opportunity for Barton1670,Marketing,APAC,Closed Lost,New Business / Add-on,Australia
0012w00000Lz0YQAAZ,2807700,23-08-2020 00:00,26-200,Travel,Public Relations,Opportunity for Hunt578,Alliances,APAC,Closed Lost,New Business,Belarus
0012w00000Lz0V9AAJ,3426450,16-09-2020 00:00,0-25,Travel,Employee Referral,Opportunity for Gibbs1339,AE,APAC,Prospecting,Existing Business,Brazil
0012w00000Lz0e4AAB,181882,20-09-2020 00:00,0-25,Travel,Advertisement,Opportunity for Sparks1346,BDR,APAC,Closed Lost,New Business / Add-on,Belgium
0012w00000Lz0TnAAJ,86570,25-09-2020 00:00,0-25,Travel,Employee Referral,Opportunity for Lewis1718,AE,APAC,Negotiation/Review,New Business,Brazil
0012w00000Lz0UvAAJ,1840000,28-09-2020 00:00,Over 201,Travel,Word of mouth,Opportunity for Leonard584,AE,APAC,Closed Lost,Existing Business,China
0012w00000Lz0boAAB,19120,10-03-2020 00:00,Over 201,Travel,Word of mouth,Opportunity for James1768,BDR,APAC,Value Proposition,New Business / Add-on,China
0012w00000Lz0doAAB,2208300,13-03-2020 00:00,Over 201,Human Resource,Trade Show,Opportunity for Jefferson638,Marketing,NAM,Closed Won,New Business / Add-on,Israel
0012w00000Lz0imAAB,96977,04-04-2020 00:00,Over 201,Human Resource,Web,Opportunity for Cobb1406,Marketing,NAM,Closed Lost,New Business,The United Kingdom
0012w00000Lz0btAAB,1043830,09-04-2020 00:00,Over 201,Human Resource,Word of mouth,Opportunity for Dawson1421,Marketing,NAM,Closed Lost,New Business / Add-on,Russia
0012w00000Lz0d8AAB,54090,20-04-2020 00:00,Over 201,Human Resource,Trade Show,Opportunity for Cunningham662,AE,NAM,Closed Lost,New Business,Canada
0012w00000Lz0flAAB,965700,16-05-2020 00:00,Over 201,Travel,Partner,Opportunity for Matthews1810,Alliances,APAC,Closed Lost,New Business,India
0012w00000Lz0U1AAJ,1417400,21-05-2020 00:00,26-200,Travel,Employee Referral,Opportunity for Miles1826,Marketing,APAC,Closed Lost,Existing Business,The United Kingdom
0012w00000Lz0iaAAB,2868400,04-06-2020 00:00,Over 201,Travel,Advertisement,Opportunity for Pittman263,AE,APAC,Closed Lost,New Business,Belgium
0012w00000Lz0a7AAB,1518190,08-06-2020 00:00,Over 201,Travel,Word of mouth,Opportunity for Terry269,AE,APAC,Closed Lost,New Business / Add-on,China
